,code,département,reg,année,alf,af,TxHab,apl,TxFonNonBat,TxFonBat,TxPro
982,42,loire,82,2009,15402.0,55350.0,8.44,38275.0,23.7,10.92,10.3
983,42,loire,82,2010,15096.0,55674.0,8.74,37877.0,24.53,15.07,
984,42,loire,82,2011,14801.0,55915.0,,38483.0,,15.3,
985,42,loire,82,2012,14900.0,56173.0,,38974.0,,15.3,
986,42,loire,82,2013,14906.0,56734.0,,39592.0,,15.3,
987,42,loire,82,2014,14957.0,57231.0,,39476.0,,15.3,
988,42,loire,82,2015,15078.0,57446.0,,38773.0,,15.3,
989,43,haute loire,83,1993,3390.0,12251.0,,8725.0,,,
990,43,haute loire,83,1994,3474.0,12325.0,,8797.0,,,
991,43,haute loire,83,1995,3708.0,12499.0,,8884.0,,,
992,43,haute loire,83,1996,3735.0,12627.0,,8949.0,,,
993,43,haute loire,83,1997,3882.0,12850.0,,8729.0,,,
994,43,haute loire,83,1998,3932.0,12415.0,,8685.0,,,
995,43,haute loire,83,1999,4083.0,13135.0,,8336.0,,,
996,43,haute loire,83,2000,4318.0,13373.0,,8189.0,,,
997,43,haute loire,83,2001,4320.0,13464.0,5.409999996423721,8126.0,25.0,8.859999984502792,8.089999973773956
998,43,haute loire,83,2002,4229.0,13655.0,5.409999996423721,8062.0,25.0,8.859999984502792,8.089999973773956
999,43,haute loire,83,2003,4213.0,13828.0,5.9,7628.0,27.24,9.65,8.82
1000,43,haute loire,83,2004,4188.0,14101.0,6.07,7347.0,28.0,9.92,9.07
1001,43,haute loire,83,2005,4137.0,15063.0,6.36999998986721,7343.0,29.369999945163727,10.409999996423721,9.509999990463257
1002,43,haute loire,83,2006,4093.0,15200.0,6.6099999994039536,7092.0,30.5,10.809999972581863,9.879999995231628
1003,43,haute loire,83,2007,4152.0,15388.0,7.0,7284.0,32.299999952316284,11.449999988079071,10.459999978542328
1004,43,haute loire,83,2008,4507.0,15565.0,7.269999999999982,7551.0,33.55999999999949,11.899999999999636,10.86999999999989
1005,43,haute loire,83,2009,4480.0,15605.0,7.92,7451.0,36.58,12.97,11.85
1006,43,haute loire,83,2010,4369.0,15602.0,8.08,7369.0,36.58,20.44,
1007,43,haute loire,83,2011,4351.0,15716.0,,7492.0,,21.25,
1008,43,haute loire,83,2012,4371.0,15807.0,,7405.0,,21.25,
1009,43,haute loire,83,2013,4350.0,15848.0,,7334.0,,21.68,
1010,43,haute loire,83,2014,4368.0,15842.0,,7132.0,,21.9,
1011,43,haute loire,83,2015,4414.0,15769.0,,6818.0,,21.9,
1012,44,loire atlantique,52,1993,16067.0,80829.0,,59708.0,,,
1013,44,loire atlantique,52,1994,16215.0,80937.0,,60536.0,,,
1014,44,loire atlantique,52,1995,16518.0,81169.0,,61849.0,,,
1015,44,loire atlantique,52,1996,16363.0,81652.0,,62421.0,,,
1016,44,loire atlantique,52,1997,16029.0,81982.0,,61739.0,,,
1017,44,loire atlantique,52,1998,16671.0,77357.0,,62023.0,,,
1018,44,loire atlantique,52,1999,16950.0,83578.0,,61066.0,,,
1019,44,loire atlantique,52,2000,17127.0,84436.0,,59884.0,,,
1020,44,loire atlantique,52,2001,16914.0,85862.0,5.879999995231628,58179.0,15.27999997138977,5.639999985694885,7.049999997019768
1021,44,loire atlantique,52,2002,16650.0,86907.0,6.169999986886978,56117.0,16.039999961853027,5.919999986886978,7.399999991059303
1022,44,loire atlantique,52,2003,15954.0,88155.0,6.34,53186.0,16.49,6.09,7.61
1023,44,loire atlantique,52,2004,16059.0,90230.0,6.5,52068.0,16.9,6.24,7.8
1024,44,loire atlantique,52,2005,16547.0,96396.0,6.959999993443489,51470.0,16.899999976158142,6.679999992251396,8.5
1025,44,loire atlantique,52,2006,16441.0,97403.0,6.959999993443489,48973.0,16.899999976158142,6.679999992251396,8.5
1026,44,loire atlantique,52,2007,16970.0,98530.0,6.959999993443489,49029.0,16.899999976158142,6.679999992251396,8.5
1027,44,loire atlantique,52,2008,18475.0,99988.0,6.959999999999809,51747.0,16.899999999999636,6.679999999999836,8.5
1028,44,loire atlantique,52,2009,18769.0,101360.0,6.96,52172.0,16.9,8.53,8.5
1029,44,loire atlantique,52,2010,18383.0,102490.0,6.96,52462.0,16.9,12.77,
1030,44,loire atlantique,52,2011,18552.0,103687.0,,54031.0,,15.0,
1031,44,loire atlantique,52,2012,18514.0,104629.0,,55199.0,,15.0,
1032,44,loire atlantique,52,2013,18480.0,106751.0,,56936.0,,15.0,
1033,44,loire atlantique,52,2014,18518.0,108686.0,,57825.0,,15.0,
1034,44,loire atlantique,52,2015,18483.0,110310.0,,58624.0,,15.0,
1035,45,loiret,24,1993,6810.0,40179.0,,28741.0,,,
1036,45,loiret,24,1994,7121.0,40421.0,,29369.0,,,
1037,45,loiret,24,1995,7279.0,40757.0,,29867.0,,,
1038,45,loiret,24,1996,7211.0,40824.0,,30341.0,,,
1039,45,loiret,24,1997,7315.0,41431.0,,30728.0,,,
1040,45,loiret,24,1998,7463.0,39235.0,,30593.0,,,
1041,45,loiret,24,1999,7663.0,42055.0,,30005.0,,,
1042,45,loiret,24,2000,7708.0,42070.0,,28975.0,,,
1043,45,loiret,24,2001,7747.0,42324.0,4.769999995827675,28005.0,19.0799999833107,7.509999990463257,4.809999987483025
1044,45,loiret,24,2002,7728.0,42580.0,5.009999990463257,27466.0,20.02999997138977,7.889999985694885,5.049999997019768
1045,45,loiret,24,2003,7755.0,42995.0,5.26,26583.0,21.03,8.28,5.3
1046,45,loiret,24,2004,7994.0,43915.0,5.26,26260.0,21.03,8.28,5.3
1047,45,loiret,24,2005,8351.0,47444.0,5.5,26163.0,21.97999995946884,8.649999976158142,5.53999999165535
1048,45,loiret,24,2006,8424.0,47727.0,5.829999998211861,25278.0,23.299999952316284,9.169999986886978,5.86999998986721
1049,45,loiret,24,2007,8756.0,47975.0,5.829999998211861,25759.0,23.299999952316284,9.169999986886978,5.86999998986721
1050,45,loiret,24,2008,9627.0,48144.0,5.829999999999927,27241.0,23.299999999999272,9.169999999999618,5.869999999999891
1051,45,loiret,24,2009,9873.0,48761.0,5.83,27027.0,23.3,9.17,5.87
1052,45,loiret,24,2010,9910.0,49139.0,5.83,27203.0,23.3,14.52,
1053,45,loiret,24,2011,10038.0,49379.0,,28103.0,,14.52,
1054,45,loiret,24,2012,10217.0,49813.0,,28565.0,,15.54,
1055,45,loiret,24,2013,10425.0,50619.0,,29200.0,,17.06,
1056,45,loiret,24,2014,10631.0,51180.0,,29363.0,,17.06,
1057,45,loiret,24,2015,10586.0,51523.0,,29222.0,,17.06,
1058,46,lot,73,1993,2451.0,7342.0,,4946.0,,,
1059,46,lot,73,1994,2525.0,7392.0,,5154.0,,,
1060,46,lot,73,1995,2595.0,7454.0,,5161.0,,,
1061,46,lot,73,1996,2680.0,7582.0,,5278.0,,,
1062,46,lot,73,1997,2748.0,7749.0,,5313.0,,,
1063,46,lot,73,1998,2825.0,7421.0,,5308.0,,,
1064,46,lot,73,1999,2891.0,8041.0,,5282.0,,,
1065,46,lot,73,2000,2915.0,8134.0,,5209.0,,,
1066,46,lot,73,2001,2900.0,8283.0,5.329999998211861,5040.0,84.51999998092651,11.969999998807907,10.139999985694885
1067,46,lot,73,2002,2879.0,8417.0,5.639999985694885,4976.0,89.46999979019165,12.569999992847443,10.679999977350235
1068,46,lot,73,2003,2859.0,8480.0,6.2,4731.0,98.35,13.12,11.74
1069,46,lot,73,2004,2915.0,8673.0,6.2,4624.0,98.35,13.12,11.74
1070,46,lot,73,2005,2963.0,9574.0,6.449999988079071,4558.0,102.27999997138977,13.639999985694885,12.209999978542328
1071,46,lot,73,2006,2906.0,9622.0,6.78999999165535,4323.0,107.59999990463257,14.349999994039536,12.839999973773956
1072,46,lot,73,2007,2962.0,9567.0,6.909999996423721,4318.0,109.53999996185303,14.609999984502792,13.069999992847443
1073,46,lot,73,2008,3179.0,9644.0,7.039999999999964,4554.0,111.64999999999782,14.889999999999873,13.319999999999709
1074,46,lot,73,2009,3175.0,9602.0,7.15,4613.0,113.32,15.11,13.52
1075,46,lot,73,2010,3162.0,9542.0,7.36,4589.0,116.57,22.28,
1076,46,lot,73,2011,3197.0,9525.0,,4670.0,,22.49,
1077,46,lot,73,2012,3184.0,9431.0,,4641.0,,22.49,
1078,46,lot,73,2013,3183.0,9419.0,,4682.0,,23.05,
1079,46,lot,73,2014,3198.0,9437.0,,4672.0,,23.05,
1080,46,lot,73,2015,3129.0,9321.0,,4671.0,,23.05,
1081,47,lot et garonne,72,1993,6781.0,15886.0,,10275.0,,,
1082,47,lot et garonne,72,1994,6911.0,16105.0,,10274.0,,,
1083,47,lot et garonne,72,1995,7080.0,16164.0,,10410.0,,,
1084,47,lot et garonne,72,1996,7272.0,16241.0,,10468.0,,,
1085,47,lot et garonne,72,1997,7483.0,16265.0,,10187.0,,,
1086,47,lot et garonne,72,1998,7702.0,15587.0,,10079.0,,,
1087,47,lot et garonne,72,1999,7771.0,16581.0,,9716.0,,,
1088,47,lot et garonne,72,2000,8023.0,16587.0,,9390.0,,,
1089,47,lot et garonne,72,2001,8102.0,16849.0,5.879999995231628,9184.0,42.53999996185303,11.379999995231628,7.649999991059303
1090,47,lot et garonne,72,2002,7948.0,16909.0,7.549999997019768,8912.0,54.61999988555908,14.609999984502792,9.819999992847443
1091,47,lot et garonne,72,2003,7730.0,16976.0,7.55,8418.0,54.62,14.61,9.82
1092,47,lot et garonne,72,2004,7778.0,17271.0,7.55,7960.0,54.62,14.61,9.82
1093,47,lot et garonne,72,2005,7806.0,18550.0,7.549999997019768,7777.0,54.61999988555908,14.609999984502792,9.819999992847443
1094,47,lot et garonne,72,2006,7699.0,18582.0,7.769999995827675,7436.0,56.18999993801117,15.02999997138977,10.099999994039536
1095,47,lot et garonne,72,2007,7902.0,18806.0,7.769999995827675,7386.0,56.18999993801117,15.02999997138977,10.099999994039536
1096,47,lot et garonne,72,2008,8358.0,18803.0,7.769999999999982,7797.0,56.18999999999869,15.029999999999745,10.099999999999909
1097,47,lot et garonne,72,2009,8473.0,18987.0,8.92,7841.0,64.51,17.25,11.59
1098,47,lot et garonne,72,2010,8495.0,19072.0,8.92,7703.0,64.51,22.63,
1099,47,lot et garonne,72,2011,8423.0,19198.0,,7786.0,,22.63,
1100,47,lot et garonne,72,2012,8643.0,19337.0,,7884.0,,22.63,
1101,47,lot et garonne,72,2013,8696.0,19622.0,,8087.0,,22.63,
1102,47,lot et garonne,72,2014,8693.0,19751.0,,8060.0,,22.63,
1103,47,lot et garonne,72,2015,8621.0,19646.0,,7953.0,,22.63,
1104,48,lozere,91,1993,1021.0,3365.0,,1745.0,,,
1105,48,lozere,91,1994,1042.0,3384.0,,1755.0,,,
1106,48,lozere,91,1995,1074.0,3472.0,,1890.0,,,
1107,48,lozere,91,1996,1100.0,3502.0,,1854.0,,,
1108,48,lozere,91,1997,1161.0,3546.0,,1851.0,,,
1109,48,lozere,91,1998,1148.0,3261.0,,1884.0,,,
1110,48,lozere,91,1999,1123.0,3603.0,,1926.0,,,
1111,48,lozere,91,2000,1155.0,3619.0,,1973.0,,,
1112,48,lozere,91,2001,1115.0,3645.0,4.079999998211861,1972.0,97.36999988555908,9.849999994039536,7.759999990463257
1113,48,lozere,91,2002,1112.0,3685.0,4.269999995827675,2017.0,101.86999988555908,10.309999972581863,8.11999997496605
1114,48,lozere,91,2003,1070.0,3783.0,4.48,1949.0,106.96,10.83,8.53
1115,48,lozere,91,2004,1081.0,3900.0,4.6,1910.0,109.89,11.13,8.76
1116,48,lozere,91,2005,1094.0,4274.0,4.649999991059303,2009.0,111.08999991416931,11.25,8.859999984502792
1117,48,lozere,91,2006,1041.0,4299.0,4.989999994635582,2012.0,119.28999996185303,12.0799999833107,9.509999990463257
1118,48,lozere,91,2007,1064.0,4352.0,4.989999994635582,2055.0,119.28999996185303,12.0799999833107,9.509999990463257
1119,48,lozere,91,2008,1146.0,4395.0,4.989999999999782,2202.0,119.28999999999724,12.079999999999927,9.509999999999764
1120,48,lozere,91,2009,1156.0,4442.0,4.99,2179.0,119.29,12.08,9.51
1121,48,lozere,91,2010,1145.0,4406.0,5.24,2252.0,125.25,19.36,
1122,48,lozere,91,2011,1187.0,4375.0,,2261.0,,19.36,
1123,48,lozere,91,2012,1168.0,4393.0,,2340.0,,19.36,
1124,48,lozere,91,2013,1179.0,4429.0,,2389.0,,19.36,
1125,48,lozere,91,2014,1148.0,4438.0,,2396.0,,19.94,
1126,48,lozere,91,2015,1150.0,4456.0,,2391.0,,19.94,
1127,49,maine et loire,52,1993,9125.0,53317.0,,44135.0,,,
1128,49,maine et loire,52,1994,9159.0,53318.0,,45156.0,,,
1129,49,maine et loire,52,1995,9254.0,53363.0,,45708.0,,,
1130,49,maine et loire,52,1996,9095.0,53380.0,,45984.0,,,
1131,49,maine et loire,52,1997,9021.0,53241.0,,45074.0,,,
1132,49,maine et loire,52,1998,9100.0,50824.0,,44908.0,,,
1133,49,maine et loire,52,1999,9218.0,53561.0,,44432.0,,,
1134,49,maine et loire,52,2000,9137.0,53329.0,,43040.0,,,
1135,49,maine et loire,52,2001,9172.0,53538.0,6.079999998211861,42187.0,16.169999957084656,9.349999994039536,5.699999988079071
1136,49,maine et loire,52,2002,9119.0,53599.0,6.079999998211861,40667.0,16.169999957084656,9.349999994039536,5.699999988079071
1137,49,maine et loire,52,2003,8876.0,54028.0,6.08,38853.0,16.17,9.35,5.7
1138,49,maine et loire,52,2004,8814.0,54688.0,6.08,37495.0,16.17,9.35,5.7
1139,49,maine et loire,52,2005,9078.0,57369.0,6.5899999886751175,36470.0,17.52999997138977,10.139999985694885,6.179999992251396
1140,49,maine et loire,52,2006,8980.0,57902.0,6.75,35138.0,17.969999969005585,10.389999985694885,6.329999998211861
1141,49,maine et loire,52,2007,9281.0,58380.0,6.919999986886978,35125.0,18.419999957084656,10.649999976158142,6.489999994635582
1142,49,maine et loire,52,2008,10331.0,58892.0,7.039999999999964,37188.0,18.75,10.83999999999969,6.6099999999999
1143,49,maine et loire,52,2009,10462.0,59539.0,7.64,37570.0,20.34,11.76,7.17
1144,49,maine et loire,52,2010,10303.0,60217.0,7.73,36842.0,20.58,16.5,
1145,49,maine et loire,52,2011,10471.0,60845.0,,37650.0,,17.74,
1146,49,maine et loire,52,2012,10304.0,61469.0,,38391.0,,18.65,
1147,49,maine et loire,52,2013,10115.0,62007.0,,39373.0,,18.84,
1148,49,maine et loire,52,2014,10209.0,62833.0,,39533.0,,18.84,
1149,49,maine et loire,52,2015,10225.0,63044.0,,38798.0,,19.18,
1150,50,manche,25,1993,6551.0,31167.0,,25027.0,,,
1151,50,manche,25,1994,6790.0,31491.0,,25221.0,,,
1152,50,manche,25,1995,7127.0,31673.0,,25433.0,,,
1153,50,manche,25,1996,7240.0,31897.0,,26151.0,,,
1154,50,manche,25,1997,7450.0,31880.0,,25693.0,,,
1155,50,manche,25,1998,7766.0,30451.0,,25526.0,,,
1156,50,manche,25,1999,7998.0,31951.0,,25162.0,,,
1157,50,manche,25,2000,8207.0,31849.0,,24819.0,,,
1158,50,manche,25,2001,8049.0,31644.0,6.739999994635582,24018.0,25.049999952316284,10.659999996423721,6.299999997019768
1159,50,manche,25,2002,8138.0,31556.0,6.739999994635582,23422.0,25.049999952316284,10.659999996423721,6.299999997019768
1160,50,manche,25,2003,8003.0,31563.0,6.98,22592.0,25.95,11.04,6.53
1161,50,manche,25,2004,7750.0,31797.0,6.98,21832.0,25.95,11.04,6.53
1162,50,manche,25,2005,7674.0,34278.0,7.5,21428.0,27.899999976158142,11.86999997496605,7.019999995827675
1163,50,manche,25,2006,7489.0,34095.0,7.949999988079071,20523.0,29.569999992847443,12.5799999833107,7.439999997615814
1164,50,manche,25,2007,7664.0,34107.0,8.069999992847443,20545.0,30.009999990463257,12.769999980926514,7.549999997019768
1165,50,manche,25,2008,8171.0,33833.0,8.229999999999563,21206.0,30.609999999999673,13.029999999999745,7.699999999999818
1166,50,manche,25,2009,8096.0,33752.0,8.35,21256.0,31.07,14.07,7.82
1167,50,manche,25,2010,7955.0,33494.0,8.35,20726.0,31.07,21.42,
1168,50,manche,25,2011,7876.0,33398.0,,20840.0,,21.42,
1169,50,manche,25,2012,7779.0,33308.0,,21356.0,,21.42,
1170,50,manche,25,2013,7806.0,33355.0,,21640.0,,21.42,
1171,50,manche,25,2014,7609.0,33209.0,,21525.0,,21.42,
1172,50,manche,25,2015,7533.0,33336.0,,20992.0,,21.42,
1173,51,marne,21,1993,5008.0,34705.0,,33771.0,,,
1174,51,marne,21,1994,5123.0,34708.0,,35316.0,,,
1175,51,marne,21,1995,5372.0,34740.0,,35677.0,,,
1176,51,marne,21,1996,5487.0,35106.0,,36784.0,,,
1177,51,marne,21,1997,5823.0,35052.0,,35912.0,,,
1178,51,marne,21,1998,6003.0,33056.0,,36038.0,,,
1179,51,marne,21,1999,6065.0,35244.0,,35688.0,,,
1180,51,marne,21,2000,6234.0,34980.0,,34799.0,,,
1181,51,marne,21,2001,6092.0,34800.0,5.649999991059303,33764.0,6.629999995231628,6.0,3.719999998807907
1182,51,marne,21,2002,6049.0,34518.0,5.649999991059303,33141.0,6.629999995231628,6.0,3.719999998807907
1183,51,marne,21,2003,5954.0,34372.0,5.65,32293.0,6.63,6.0,3.72
1184,51,marne,21,2004,5863.0,34411.0,6.1,31392.0,7.16,6.48,4.02
1185,51,marne,21,2005,6036.0,37213.0,6.679999992251396,31721.0,7.8399999886751175,7.399999991059303,4.5899999886751175
1186,51,marne,21,2006,6043.0,36917.0,6.679999992251396,30672.0,7.8399999886751175,7.399999991059303,4.5899999886751175
1187,51,marne,21,2007,6147.0,36793.0,6.679999992251396,30865.0,7.8399999886751175,7.399999991059303,4.5899999886751175
1188,51,marne,21,2008,6642.0,36754.0,6.679999999999836,32491.0,7.839999999999918,7.399999999999864,4.589999999999918
1189,51,marne,21,2009,6684.0,36829.0,6.68,32495.0,7.84,7.4,4.59
1190,51,marne,21,2010,6519.0,36868.0,6.68,31964.0,7.84,12.83,
1191,51,marne,21,2011,6554.0,36947.0,,32981.0,,12.83,
1192,51,marne,21,2012,6549.0,37095.0,,33362.0,,13.57,
1193,51,marne,21,2013,6547.0,37316.0,,34273.0,,14.11,
1194,51,marne,21,2014,6636.0,37694.0,,34971.0,,14.11,
1195,51,marne,21,2015,6587.0,37731.0,,34672.0,,14.11,
1196,52,haute marne,21,1993,2007.0,12772.0,,11482.0,,,
1197,52,haute marne,21,1994,2081.0,12751.0,,11581.0,,,
1198,52,haute marne,21,1995,2261.0,12801.0,,11575.0,,,
1199,52,haute marne,21,1996,2296.0,12822.0,,11626.0,,,
1200,52,haute marne,21,1997,2339.0,12769.0,,11297.0,,,
1201,52,haute marne,21,1998,2570.0,12187.0,,11080.0,,,
1202,52,haute marne,21,1999,2696.0,12671.0,,10773.0,,,
1203,52,haute marne,21,2000,2771.0,12407.0,,10360.0,,,
1204,52,haute marne,21,2001,2817.0,12275.0,7.219999998807907,10059.0,18.469999969005585,13.73999997973442,6.5999999940395355
1205,52,haute marne,21,2002,2941.0,12209.0,7.649999991059303,9805.0,19.569999992847443,14.559999972581863,6.989999994635582
1206,52,haute marne,21,2003,2852.0,12119.0,8.01,9478.0,20.49,15.24,7.32
1207,52,haute marne,21,2004,2823.0,12089.0,8.01,9119.0,20.49,15.24,7.32
1208,52,haute marne,21,2005,2904.0,12818.0,8.319999992847443,8947.0,21.27999997138977,15.8299999833107,7.5999999940395355
1209,52,haute marne,21,2006,2950.0,12631.0,8.699999988079071,8707.0,22.259999990463257,16.55999994277954,7.949999988079071
1210,52,haute marne,21,2007,2987.0,12389.0,8.699999988079071,8731.0,22.259999990463257,16.55999994277954,7.949999988079071
1211,52,haute marne,21,2008,3234.0,12114.0,8.699999999999818,9040.0,22.25999999999931,16.55999999999949,7.949999999999818
1212,52,haute marne,21,2009,3297.0,11938.0,8.7,8968.0,22.26,16.56,7.95
1213,52,haute marne,21,2010,3166.0,11782.0,9.29,8732.0,23.77,23.94,
1214,52,haute marne,21,2011,3202.0,11626.0,,8614.0,,23.94,
1215,52,haute marne,21,2012,3157.0,11376.0,,8623.0,,23.94,
1216,52,haute marne,21,2013,3208.0,11343.0,,8599.0,,23.94,
1217,52,haute marne,21,2014,3135.0,11328.0,,8545.0,,23.94,
1218,52,haute marne,21,2015,3080.0,11239.0,,8372.0,,23.94,
1219,53,mayenne,52,1993,3441.0,19513.0,,13388.0,,,
1220,53,mayenne,52,1994,3500.0,19500.0,,13678.0,,,
1221,53,mayenne,52,1995,3510.0,19614.0,,13959.0,,,
1222,53,mayenne,52,1996,3412.0,19747.0,,13979.0,,,
1223,53,mayenne,52,1997,3453.0,19706.0,,13741.0,,,
1224,53,mayenne,52,1998,3468.0,18788.0,,13600.0,,,
1225,53,mayenne,52,1999,3509.0,19796.0,,13133.0,,,
1226,53,mayenne,52,2000,3504.0,19890.0,,12607.0,,,
1227,53,mayenne,52,2001,3430.0,20067.0,7.199999988079071,12075.0,19.569999992847443,10.639999985694885,6.739999994635582
1228,53,mayenne,52,2002,3438.0,20270.0,7.559999987483025,11924.0,20.549999952316284,11.169999986886978,7.079999998211861
1229,53,mayenne,52,2003,3390.0,20468.0,7.94,11588.0,21.58,11.73,7.43
1230,53,mayenne,52,2004,3327.0,20800.0,7.94,11324.0,21.58,11.73,7.43
1231,53,mayenne,52,2005,3462.0,21869.0,8.339999973773956,11090.0,22.6599999666214,12.319999992847443,7.799999997019768
1232,53,mayenne,52,2006,3542.0,22033.0,8.759999990463257,10604.0,23.789999961853027,12.939999997615814,8.189999997615814
1233,53,mayenne,52,2007,3723.0,22141.0,9.199999988079071,10608.0,24.97999995946884,13.589999973773956,8.599999994039536
1234,53,mayenne,52,2008,4134.0,22350.0,9.379999999999654,11162.0,25.479999999999563,13.859999999999673,8.769999999999982
1235,53,mayenne,52,2009,4171.0,22733.0,9.76,11290.0,26.5,14.41,9.12
1236,53,mayenne,52,2010,4200.0,22837.0,10.23,11111.0,27.77,19.86,
1237,53,mayenne,52,2011,4110.0,22802.0,,11311.0,,19.86,
1238,53,mayenne,52,2012,4161.0,22962.0,,11072.0,,19.86,
1239,53,mayenne,52,2013,4192.0,23175.0,,11106.0,,19.86,
1240,53,mayenne,52,2014,4192.0,23219.0,,10903.0,,19.86,
1241,53,mayenne,52,2015,4085.0,23058.0,,10622.0,,19.86,
1242,54,meurthe et moselle,41,1993,12247.0,46125.0,,41274.0,,,
1243,54,meurthe et moselle,41,1994,12690.0,46087.0,,41983.0,,,
1244,54,meurthe et moselle,41,1995,13114.0,46212.0,,41817.0,,,
1245,54,meurthe et moselle,41,1996,13207.0,46330.0,,41446.0,,,
1246,54,meurthe et moselle,41,1997,13322.0,46025.0,,40395.0,,,
1247,54,meurthe et moselle,41,1998,13707.0,43461.0,,40466.0,,,
1248,54,meurthe et moselle,41,1999,13699.0,45735.0,,39708.0,,,
1249,54,meurthe et moselle,41,2000,13814.0,45189.0,,38470.0,,,
1250,54,meurthe et moselle,41,2001,13996.0,44980.0,6.819999992847443,37561.0,13.339999973773956,7.549999997019768,7.299999997019768
1251,54,meurthe et moselle,41,2002,13909.0,44545.0,6.819999992847443,36851.0,13.339999973773956,7.549999997019768,7.299999997019768
1252,54,meurthe et moselle,41,2003,13578.0,44341.0,7.06,35619.0,13.81,7.81,7.56
1253,54,meurthe et moselle,41,2004,13729.0,44818.0,7.06,34576.0,13.81,7.81,7.56
1254,54,meurthe et moselle,41,2005,13869.0,47868.0,7.939999997615814,34164.0,15.53999999165535,8.78999999165535,8.509999990463257
1255,54,meurthe et moselle,41,2006,13414.0,47501.0,8.569999992847443,33037.0,16.77999997138977,9.48999997973442,9.189999997615814
1256,54,meurthe et moselle,41,2007,13649.0,47165.0,8.8299999833107,32978.0,17.27999997138977,9.769999980926514,9.469999998807907
1257,54,meurthe et moselle,41,2008,14671.0,46463.0,8.979999999999563,34037.0,17.56999999999971,9.9399999999996,9.629999999999654
1258,54,meurthe et moselle,41,2009,14387.0,46443.0,9.23,33513.0,18.06,10.22,9.9
1259,54,meurthe et moselle,41,2010,13816.0,46250.0,9.23,33660.0,18.06,14.43,
1260,54,meurthe et moselle,41,2011,13469.0,45821.0,,34157.0,,15.67,
1261,54,meurthe et moselle,41,2012,13390.0,45805.0,,34195.0,,17.24,
1262,54,meurthe et moselle,41,2013,13379.0,46357.0,,34901.0,,17.24,
1263,54,meurthe et moselle,41,2014,13231.0,46590.0,,35201.0,,17.24,
1264,54,meurthe et moselle,41,2015,13099.0,46816.0,,34935.0,,17.24,
1265,55,meuse,41,1993,2704.0,12274.0,,8457.0,,,
1266,55,meuse,41,1994,2946.0,12200.0,,8461.0,,,
1267,55,meuse,41,1995,3169.0,12257.0,,8310.0,,,
1268,55,meuse,41,1996,3342.0,12206.0,,8216.0,,,
1269,55,meuse,41,1997,3584.0,12123.0,,8243.0,,,
1270,55,meuse,41,1998,3783.0,11575.0,,8031.0,,,
1271,55,meuse,41,1999,3992.0,12082.0,,7852.0,,,
1272,55,meuse,41,2000,4086.0,11998.0,,7599.0,,,
1273,55,meuse,41,2001,4159.0,11878.0,7.939999997615814,7286.0,24.62999999523163,14.78999999165535,6.169999986886978
1274,55,meuse,41,2002,4243.0,11856.0,8.469999998807907,7172.0,26.27999997138977,15.77999997138977,6.779999986290932
1275,55,meuse,41,2003,4205.0,11861.0,8.98,6945.0,27.86,16.73,7.19
1276,55,meuse,41,2004,4173.0,12006.0,8.98,6580.0,27.86,16.73,7.37
1277,55,meuse,41,2005,4200.0,12960.0,9.379999995231628,6455.0,29.10999995470047,17.47999995946884,7.86999998986721
1278,55,meuse,41,2006,4241.0,12872.0,9.659999996423721,6259.0,29.97999995946884,18.0,8.109999984502792
1279,55,meuse,41,2007,4321.0,12924.0,9.949999988079071,6241.0,30.87999999523163,18.539999961853027,8.349999994039536
1280,55,meuse,41,2008,4592.0,12759.0,10.25,6471.0,31.80999999999949,19.099999999999454,8.599999999999909
1281,55,meuse,41,2009,4673.0,12677.0,10.62,6469.0,32.96,19.79,8.91
1282,55,meuse,41,2010,4587.0,12537.0,10.75,6205.0,33.36,24.92,
1283,55,meuse,41,2011,4583.0,12406.0,,6131.0,,25.29,
1284,55,meuse,41,2012,4526.0,12376.0,,6120.0,,25.72,
1285,55,meuse,41,2013,4348.0,12295.0,,6141.0,,25.72,
1286,55,meuse,41,2014,4238.0,12173.0,,6090.0,,25.72,
1287,55,meuse,41,2015,4070.0,12021.0,,5963.0,,25.72,
1288,56,morbihan,53,1993,8654.0,40975.0,,28189.0,,,
1289,56,morbihan,53,1994,8965.0,41271.0,,28866.0,,,
1290,56,morbihan,53,1995,9571.0,41518.0,,29143.0,,,
1291,56,morbihan,53,1996,9636.0,41653.0,,29566.0,,,
1292,56,morbihan,53,1997,9814.0,42222.0,,30090.0,,,
1293,56,morbihan,53,1998,9887.0,39772.0,,29724.0,,,
1294,56,morbihan,53,1999,9971.0,42555.0,,29101.0,,,
1295,56,morbihan,53,2000,9936.0,42654.0,,28271.0,,,
1296,56,morbihan,53,2001,9806.0,43055.0,6.439999997615814,27778.0,21.969999969005585,9.639999985694885,6.279999986290932
1297,56,morbihan,53,2002,9805.0,43443.0,7.009999990463257,27131.0,23.929999947547913,10.5,6.8399999886751175
1298,56,morbihan,53,2003,9693.0,43861.0,7.22,26018.0,24.65,10.82,7.05
1299,56,morbihan,53,2004,9708.0,44789.0,7.22,24822.0,24.65,10.82,7.05
1300,56,morbihan,53,2005,9994.0,48356.0,7.219999998807907,24205.0,24.649999976158142,10.819999992847443,7.049999997019768
1301,56,morbihan,53,2006,9837.0,48706.0,7.509999990463257,23361.0,25.639999985694885,11.25,7.329999998211861
